2021-06-09 14:03:33.207 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:03:35.332 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.436 seconds (JVM running for 3.065)
2021-06-09 14:04:10.762 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Starting UserProductMapDaoTest on dongzheng.local with PID 9337 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:04:10.763 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:04:12.865 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.261 seconds (JVM running for 2.874)
2021-06-09 14:08:23.097 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Starting UserProductMapDaoTest on dongzheng.local with PID 9373 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:08:23.099 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:08:25.266 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.34 seconds (JVM running for 2.997)
2021-06-09 14:09:27.982 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Starting UserProductMapDaoTest on dongzheng.local with PID 9394 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:09:27.982 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:09:30.126 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.315 seconds (JVM running for 2.921)
2021-06-09 14:09:58.879 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Starting UserProductMapDaoTest on dongzheng.local with PID 9399 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:09:58.881 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:10:01.000 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.287 seconds (JVM running for 3.004)
2021-06-09 14:10:17.622 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Starting UserProductMapDaoTest on dongzheng.local with PID 9402 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:10:17.623 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:10:19.736 [main] INFO  com.dz.o2o.dao.UserProductMapDaoTest - Started UserProductMapDaoTest in 2.284 seconds (JVM running for 2.929)
2021-06-09 14:25:23.404 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Starting ProductSellDailyDaoTest on dongzheng.local with PID 9549 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:25:23.406 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:25:25.626 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Started ProductSellDailyDaoTest in 2.614 seconds (JVM running for 3.284)
2021-06-09 14:32:55.753 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Starting ProductSellDailyDaoTest on dongzheng.local with PID 9618 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:32:55.755 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:32:57.920 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Started ProductSellDailyDaoTest in 2.469 seconds (JVM running for 3.141)
2021-06-09 14:36:15.960 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Starting ProductSellDailyDaoTest on dongzheng.local with PID 9647 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 14:36:15.961 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 14:36:18.146 [main] INFO  com.dz.o2o.dao.ProductSellDailyDaoTest - Started ProductSellDailyDaoTest in 2.5 seconds (JVM running for 3.131)
2021-06-09 18:48:21.599 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - Starting UserShopMapDaoTest on dongzheng.local with PID 10670 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 18:48:21.601 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 18:48:23.808 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - Started UserShopMapDaoTest in 2.523 seconds (JVM running for 3.268)
2021-06-09 18:50:44.931 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - Starting UserShopMapDaoTest on dongzheng.local with PID 10690 (started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 18:50:44.932 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - No active profile set, falling back to default profiles: default
2021-06-09 18:50:47.146 [main] INFO  com.dz.o2o.dao.UserShopMapDaoTest - Started UserShopMapDaoTest in 2.534 seconds (JVM running for 3.157)
2021-06-09 18:56:59.572 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 10744 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 18:56:59.576 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 18:57:01.993 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.834 seconds (JVM running for 3.233)
2021-06-09 19:05:52.252 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 10836 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:05:52.255 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:05:54.691 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.8 seconds (JVM running for 3.197)
2021-06-09 19:08:41.688 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 10892 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:08:41.691 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:08:44.048 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.558 seconds (JVM running for 2.961)
2021-06-09 19:18:43.144 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11041 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
